Variables seleccionadas;Mean squared error;R2;Accuray
['x1' 'x2' 'x6' 'x21' 'x25' 'x31' 'x32'];6.326659699655649;-0.298324456177697;0.7083333333333334
['x1' 'x2' 'x6' 'x13' 'x20' 'x23' 'x31'];5.086429634724024;-0.26653393275820103;0.5416666666666666
['x1' 'x11' 'x12' 'x21' 'x23' 'x25' 'x32'];5.104154720902463;-0.10291224418322242;0.7916666666666666
['x1' 'x11' 'x12' 'x21' 'x23' 'x25' 'x31'];4.575413554330958;-0.39797440176551135;0.8333333333333334
['x1' 'x11' 'x21' 'x23' 'x25' 'x31' 'x32'];2.8422905147142252;0.04235709792119802;0.6666666666666666
['x1' 'x2' 'x13' 'x20' 'x23' 'x25' 'x32'];3.64740693540052;-0.21392556406231633;0.7083333333333334
['x1' 'x6' 'x13' 'x20' 'x23' 'x25' 'x31'];4.48455824254233;-0.07906943762167629;0.5833333333333334
['x1' 'x2' 'x13' 'x20' 'x25' 'x26' 'x32'];5.109053721245311;0.10456868908611705;0.6666666666666666
['x6' 'x12' 'x13' 'x19' 'x25' 'x26' 'x32'];6.773834312556347;-0.34848324018250465;0.7083333333333334
['x1' 'x2' 'x6' 'x13' 'x25' 'x26' 'x31'];5.661343443250235;-0.6692534801465486;0.5416666666666666
['x6' 'x13' 'x19' 'x21' 'x23' 'x25' 'x31'];4.813881577815003;-0.3294860661915342;0.6666666666666666
['x6' 'x13' 'x19' 'x23' 'x25' 'x31' 'x32'];3.0272446134252498;0.05422285992248166;0.7916666666666666
['x1' 'x2' 'x11' 'x12' 'x13' 'x25' 'x31'];4.2190722554600075;0.06764669077472085;0.625
['x1' 'x2' 'x13' 'x20' 'x23' 'x30' 'x31'];5.340118130648595;-0.372679850382559;0.5416666666666666
['x6' 'x13' 'x19' 'x20' 'x23' 'x25' 'x32'];3.965252058163378;-0.10317731172231381;0.625
['x1' 'x11' 'x13' 'x20' 'x23' 'x25' 'x31'];3.0553904132927694;-0.30909135597939685;0.6666666666666666
['x1' 'x2' 'x6' 'x18' 'x19' 'x25' 'x31'];5.599996058266421;-0.906437683020682;0.7083333333333334
['x4' 'x13' 'x20' 'x23' 'x25' 'x26' 'x31'];4.446201318851309;-0.09597062892978436;0.875
['x1' 'x2' 'x13' 'x20' 'x21' 'x25' 'x31'];4.0241467048300885;-0.6042162063135286;0.625
['x1' 'x2' 'x6' 'x23' 'x25' 'x31' 'x32'];6.175826933979482;0.10588901822556074;0.625
['x1' 'x2' 'x6' 'x13' 'x20' 'x23' 'x31'];4.599434321230869;-0.2037827819871103;0.6666666666666666
['x2' 'x17' 'x24' 'x25' 'x30' 'x31' 'x32'];8.784077366745995;-0.7197386505143852;0.6666666666666666
['x1' 'x2' 'x4' 'x13' 'x20' 'x23' 'x32'];5.742668605237243;-0.06952803732536728;0.5833333333333334
['x13' 'x17' 'x21' 'x23' 'x30' 'x31' 'x32'];5.532475072973781;-0.13811304922010526;0.5833333333333334
['x1' 'x11' 'x12' 'x13' 'x23' 'x25' 'x32'];5.721128231433518;-0.4890051172876255;0.5416666666666666
['x6' 'x13' 'x19' 'x21' 'x23' 'x25' 'x31'];3.8229104076076106;0.006583525721332584;0.75
['x6' 'x13' 'x20' 'x23' 'x25' 'x27' 'x31'];4.49968373982781;-0.5319193749115882;0.625
['x1' 'x11' 'x12' 'x21' 'x24' 'x25' 'x31'];5.241243444438557;-0.13515209487928193;0.8333333333333334
['x2' 'x5' 'x6' 'x11' 'x23' 'x25' 'x31'];5.966281999148419;-0.2775420605329664;0.625
['x1' 'x11' 'x12' 'x13' 'x25' 'x26' 'x32'];5.274077991465954;-0.4343743418623025;0.625
['x1' 'x11' 'x12' 'x13' 'x16' 'x23' 'x32'];4.500516330706623;-0.4015336179311042;0.7083333333333334
['x1' 'x2' 'x11' 'x12' 'x16' 'x21' 'x32'];9.059916593756201;-0.3763140890203489;0.5833333333333334
['x1' 'x2' 'x13' 'x20' 'x23' 'x30' 'x31'];5.150048265564917;-0.12293007089967034;0.5833333333333334
['x1' 'x2' 'x13' 'x20' 'x23' 'x25' 'x31'];4.470910360638966;-0.3823721392919863;0.5416666666666666
['x2' 'x11' 'x12' 'x21' 'x24' 'x25' 'x31'];5.240823276080885;-0.44555561883350214;0.75
['x4' 'x6' 'x10' 'x16' 'x23' 'x25' 'x31'];6.6168357752075435;-0.9772961749613489;0.5833333333333334
['x6' 'x10' 'x13' 'x20' 'x23' 'x25' 'x31'];6.3732494100145125;-0.1591525360353374;0.5833333333333334
['x10' 'x13' 'x23' 'x24' 'x25' 'x31' 'x32'];6.081885314629225;-0.061876917503893125;0.625
['x1' 'x2' 'x13' 'x20' 'x25' 'x30' 'x31'];4.133058513351676;-0.13633269996855613;0.625
['x1' 'x11' 'x12' 'x21' 'x23' 'x25' 'x31'];4.763993895092985;0.15814440779935335;0.625
['x12' 'x13' 'x16' 'x24' 'x25' 'x31' 'x32'];5.593785251854334;-1.3767679234696835;0.5
['x4' 'x6' 'x13' 'x23' 'x25' 'x26' 'x31'];6.702007157841749;-0.019094590986414195;0.5833333333333334
['x1' 'x2' 'x13' 'x20' 'x23' 'x25' 'x31'];2.833391626822557;-0.44372823685241625;0.75
['x1' 'x2' 'x6' 'x13' 'x20' 'x23' 'x25'];7.102602818053991;0.013985278477327001;0.5833333333333334
['x1' 'x13' 'x20' 'x23' 'x25' 'x26' 'x31'];6.81155198130551;0.07705624634020947;0.5416666666666666
['x6' 'x8' 'x13' 'x20' 'x23' 'x25' 'x32'];5.33524509325311;0.29376981192236096;0.7083333333333334
['x1' 'x11' 'x12' 'x21' 'x23' 'x25' 'x32'];4.17952075810395;-0.019700255494531138;0.6666666666666666
['x1' 'x11' 'x12' 'x25' 'x26' 'x31' 'x32'];6.514190528901994;-0.1586526226452052;0.7916666666666666
['x1' 'x11' 'x12' 'x21' 'x23' 'x25' 'x31'];4.306489855159321;0.07770041472060385;0.7083333333333334
['x1' 'x2' 'x13' 'x20' 'x23' 'x25' 'x31'];4.846503333129476;0.06628419629558702;0.5833333333333334
['x1' 'x2' 'x13' 'x20' 'x25' 'x30' 'x31'];4.371525569992599;-0.031127533416659192;0.6666666666666666
['x1' 'x11' 'x12' 'x13' 'x23' 'x25' 'x31'];3.0154470840778296;0.1052653920880341;0.75
['x1' 'x6' 'x13' 'x20' 'x23' 'x25' 'x31'];5.209174636287453;0.07389330941370797;0.625
['x1' 'x2' 'x13' 'x20' 'x25' 'x30' 'x31'];4.244261055584791;0.06336578421873529;0.7916666666666666
['x1' 'x2' 'x10' 'x13' 'x20' 'x23' 'x31'];5.782387847968831;-0.2587282647014295;0.625
['x1' 'x2' 'x13' 'x20' 'x25' 'x30' 'x31'];2.947992752408055;-0.5362729549858805;0.7083333333333334
['x1' 'x6' 'x13' 'x20' 'x23' 'x25' 'x31'];3.265278280516982;-0.24307379911468607;0.7083333333333334
['x2' 'x6' 'x12' 'x23' 'x25' 'x31' 'x32'];7.639031264991913;0.013962145960569994;0.625
['x1' 'x10' 'x11' 'x13' 'x20' 'x23' 'x32'];5.806551231828574;-2.029385894393986;0.6666666666666666
['x6' 'x13' 'x17' 'x19' 'x23' 'x25' 'x26' 'x32'];4.603751105439032;-0.4321236897529912;0.8333333333333334
['x1' 'x2' 'x13' 'x16' 'x20' 'x25' 'x26' 'x31'];4.438720474472944;-0.2766929832199292;0.7916666666666666
['x1' 'x11' 'x12' 'x16' 'x22' 'x23' 'x25' 'x32'];6.143045212654298;-0.06599433822251854;0.625
['x1' 'x2' 'x13' 'x20' 'x23' 'x25' 'x26' 'x31'];3.533340180401559;-0.026984893557275846;0.5833333333333334
['x1' 'x6' 'x13' 'x20' 'x23' 'x25' 'x30' 'x32'];4.413390744075829;-0.7519614018334948;0.5416666666666666
['x1' 'x2' 'x6' 'x13' 'x20' 'x23' 'x25' 'x31'];5.325393413157667;-0.8306780225511052;0.7083333333333334
['x4' 'x6' 'x13' 'x19' 'x23' 'x25' 'x26' 'x31'];5.100355975513433;0.05260427805676837;0.6666666666666666
['x1' 'x11' 'x13' 'x21' 'x24' 'x25' 'x26' 'x32'];4.223199053891853;-1.1103995814902063;0.7916666666666666
['x4' 'x6' 'x13' 'x19' 'x20' 'x23' 'x25' 'x31'];4.230416047897474;-0.21630880623529647;0.6666666666666666
['x1' 'x2' 'x11' 'x13' 'x20' 'x21' 'x23' 'x31'];4.8209182633319845;-0.5442829874910167;0.7083333333333334
['x1' 'x6' 'x8' 'x13' 'x19' 'x23' 'x25' 'x31'];4.229502352687698;-0.022792147457263878;0.7083333333333334
['x6' 'x13' 'x16' 'x17' 'x19' 'x21' 'x31' 'x32'];8.175664593302901;-1.2113389497379394;0.5416666666666666
['x2' 'x11' 'x12' 'x13' 'x21' 'x24' 'x25' 'x31'];4.775063978825458;-0.3719983878737363;0.625
['x4' 'x6' 'x13' 'x19' 'x20' 'x23' 'x25' 'x31'];5.031858600217008;0.00839222724715838;0.75
['x1' 'x2' 'x6' 'x13' 'x19' 'x20' 'x23' 'x32'];7.485612101850964;-2.1800002803811926;0.625
['x2' 'x6' 'x11' 'x12' 'x16' 'x21' 'x25' 'x32'];5.226527390691327;-0.054652677055460286;0.6666666666666666
['x1' 'x11' 'x12' 'x13' 'x16' 'x23' 'x25' 'x31'];5.33962269664423;-0.1526275312051042;0.5833333333333334
['x1' 'x11' 'x12' 'x13' 'x23' 'x25' 'x31' 'x32'];4.45108391248568;-0.9356513990564919;0.625
['x6' 'x7' 'x13' 'x20' 'x23' 'x25' 'x31' 'x32'];4.738463546478915;-0.05494610235656183;0.8333333333333334
['x1' 'x6' 'x13' 'x20' 'x22' 'x23' 'x25' 'x31'];306.28839306557336;-74.98881984513312;0.625
['x1' 'x2' 'x13' 'x25' 'x26' 'x30' 'x31' 'x32'];4.013909350034843;-0.3337736048602875;0.9166666666666666
['x1' 'x2' 'x11' 'x13' 'x16' 'x25' 'x26' 'x31'];4.636289420233796;-0.05093881008733159;0.75
['x1' 'x12' 'x13' 'x20' 'x25' 'x26' 'x30' 'x32'];5.213023088351378;-0.19652310926802663;0.625
['x1' 'x2' 'x6' 'x13' 'x20' 'x25' 'x26' 'x32'];5.974506958938882;-0.16279105728180832;0.625
['x1' 'x2' 'x13' 'x20' 'x21' 'x23' 'x30' 'x31'];6.696191503280422;-0.48708920495254393;0.5833333333333334
['x6' 'x13' 'x18' 'x19' 'x20' 'x23' 'x25' 'x31'];5.2075587904495855;-0.2907712598865271;0.5
['x1' 'x2' 'x6' 'x13' 'x19' 'x20' 'x23' 'x25'];5.97181419051818;-0.2758444808833078;0.5833333333333334
['x1' 'x11' 'x12' 'x13' 'x21' 'x23' 'x25' 'x31'];4.566684044452814;-0.27841350454074765;0.625
['x1' 'x11' 'x12' 'x13' 'x17' 'x25' 'x26' 'x31'];3.4802985103249866;-0.29528342159684473;0.7916666666666666
['x1' 'x2' 'x12' 'x13' 'x20' 'x23' 'x25' 'x31'];4.9069096031123545;0.25996351752011115;0.75
['x1' 'x2' 'x6' 'x13' 'x20' 'x23' 'x25' 'x31'];2.85493636679507;-0.0936292984240561;0.8333333333333334
['x1' 'x5' 'x11' 'x12' 'x16' 'x23' 'x25' 'x31'];8.307957538699938;-0.36430236202854793;0.7916666666666666
['x3' 'x12' 'x13' 'x15' 'x21' 'x23' 'x25' 'x31'];6.663077356324993;-0.36304004873224804;0.5416666666666666
['x1' 'x2' 'x6' 'x13' 'x19' 'x20' 'x23' 'x32'];4.962938860713032;-0.6667300166421255;0.6666666666666666
['x2' 'x11' 'x12' 'x13' 'x23' 'x25' 'x26' 'x32'];5.722354937764184;-1.108920672407156;0.625
['x1' 'x2' 'x13' 'x20' 'x25' 'x26' 'x30' 'x32'];2.377256118833897;0.11001661826624087;0.7916666666666666
['x3' 'x6' 'x13' 'x15' 'x23' 'x25' 'x31' 'x32'];6.084579671185554;-0.24714082785447822;0.7083333333333334
['x1' 'x6' 'x13' 'x20' 'x23' 'x25' 'x31' 'x32'];4.659796625015033;-0.32398176661739786;0.5833333333333334
['x1' 'x13' 'x20' 'x21' 'x23' 'x30' 'x31' 'x32'];4.809709434225213;0.07581691656506562;0.5833333333333334
['x2' 'x6' 'x13' 'x20' 'x23' 'x25' 'x30' 'x32'];4.509316214576324;-0.0030237617725032973;0.8333333333333334
['x1' 'x2' 'x6' 'x13' 'x20' 'x23' 'x25' 'x31'];2.9152833945318726;0.29811107307007334;0.7083333333333334
['x6' 'x12' 'x13' 'x16' 'x20' 'x24' 'x25' 'x31'];4.768395323638148;-0.16640780578216563;0.75
['x1' 'x2' 'x6' 'x13' 'x20' 'x23' 'x25' 'x31'];2.7653086593377103;0.15413959876172434;0.75
['x1' 'x3' 'x4' 'x20' 'x23' 'x25' 'x26' 'x31'];5.855225524975158;-0.3223735201089606;0.7083333333333334
['x6' 'x13' 'x16' 'x19' 'x23' 'x24' 'x25' 'x31'];4.577981778280224;-0.39539624103591087;0.7916666666666666
['x2' 'x6' 'x12' 'x18' 'x19' 'x23' 'x25' 'x31'];4.5884837334718265;-0.3943393541496383;0.6666666666666666
['x1' 'x2' 'x6' 'x13' 'x20' 'x23' 'x25' 'x31'];4.28988864809197;-0.27593141428555934;0.4583333333333333
['x1' 'x2' 'x19' 'x21' 'x23' 'x25' 'x31' 'x32'];4.796124825275655;-0.4116965982792087;0.75
['x1' 'x2' 'x6' 'x13' 'x19' 'x20' 'x23' 'x31'];5.994300971010933;-0.42953745855010905;0.5416666666666666
['x12' 'x13' 'x16' 'x17' 'x19' 'x30' 'x31' 'x32'];5.951480795542767;-0.025537618525616645;0.6666666666666666
['x1' 'x2' 'x13' 'x20' 'x23' 'x25' 'x27' 'x32'];7.078126483463173;-0.1910734017490796;0.5833333333333334
['x1' 'x11' 'x13' 'x17' 'x23' 'x25' 'x26' 'x31'];5.685770528716303;-0.03659227714801849;0.5833333333333334
['x1' 'x2' 'x13' 'x20' 'x25' 'x26' 'x30' 'x32'];6.43297582830965;0.040548350156632496;0.5833333333333334
['x1' 'x8' 'x11' 'x12' 'x13' 'x25' 'x31' 'x32'];5.965797894788573;0.03824058731083335;0.6666666666666666
['x1' 'x2' 'x12' 'x13' 'x20' 'x25' 'x30' 'x31'];4.984524022491293;-0.06505505765371544;0.7083333333333334
['x1' 'x11' 'x12' 'x21' 'x23' 'x25' 'x31' 'x32'];4.8305483720245;-0.1619090832908594;0.7083333333333334
['x1' 'x11' 'x12' 'x21' 'x23' 'x25' 'x31' 'x32'];3.611851186816407;-0.5740954398513243;0.6666666666666666
['x1' 'x2' 'x13' 'x20' 'x25' 'x26' 'x30' 'x32'];5.674628822552987;-0.24897628178965814;0.5416666666666666
['x1' 'x2' 'x11' 'x12' 'x21' 'x24' 'x25' 'x32'];5.302398495309336;-0.3202761017718998;0.7916666666666666
['x1' 'x6' 'x21' 'x23' 'x25' 'x30' 'x31' 'x32'];5.389277348545893;0.007364505208611316;0.7083333333333334
['x1' 'x13' 'x20' 'x23' 'x25' 'x26' 'x30' 'x32'];4.6455060066378175;-0.01005618823630261;0.5833333333333334
['x1' 'x11' 'x12' 'x13' 'x21' 'x25' 'x26' 'x31'];3.66832541296109;-0.08156056835719583;0.7083333333333334
['x1' 'x13' 'x20' 'x21' 'x23' 'x25' 'x31' 'x32'];4.792098737232354;0.02930152520697671;0.6666666666666666
['x1' 'x21' 'x23' 'x25' 'x26' 'x30' 'x31' 'x32'];5.475908584856472;0.04594462086179951;0.75
['x6' 'x12' 'x16' 'x17' 'x19' 'x21' 'x25' 'x31'];5.050051707565836;-0.2924582855998774;0.75
['x1' 'x13' 'x20' 'x23' 'x25' 'x26' 'x30' 'x31'];5.508371871372513;-0.05766761789949193;0.625
['x1' 'x2' 'x13' 'x20' 'x21' 'x23' 'x25' 'x31'];5.088646754124;-0.41837603020566805;0.7083333333333334
['x1' 'x6' 'x11' 'x12' 'x21' 'x24' 'x25' 'x32'];3.706882415215387;0.007962274913396516;0.7083333333333334
['x1' 'x2' 'x6' 'x13' 'x20' 'x23' 'x25' 'x32'];5.061625431844431;-0.47193322687088757;0.7083333333333334
['x1' 'x6' 'x11' 'x12' 'x16' 'x23' 'x25' 'x31'];5.417123228221388;-0.09936366435097521;0.7916666666666666
['x1' 'x2' 'x6' 'x13' 'x17' 'x19' 'x21' 'x23'];5.390460527477931;-1.4207624073485459;0.7083333333333334
['x1' 'x2' 'x13' 'x20' 'x23' 'x25' 'x31' 'x32'];3.7675627212432787;0.08031476247785374;0.7083333333333334
['x8' 'x13' 'x17' 'x23' 'x25' 'x26' 'x30' 'x32'];6.219343517010667;-0.29177407023806334;0.6666666666666666
['x1' 'x2' 'x8' 'x12' 'x13' 'x19' 'x25' 'x32'];6.401435880707538;-0.21731706019892982;0.7083333333333334
['x6' 'x13' 'x16' 'x17' 'x19' 'x21' 'x31' 'x32'];6.625263725338272;-0.12636163614549623;0.7083333333333334
['x1' 'x6' 'x11' 'x13' 'x20' 'x23' 'x25' 'x31'];3.9374318403211497;0.12226955187820632;0.5833333333333334
['x1' 'x6' 'x13' 'x19' 'x20' 'x23' 'x25' 'x31'];2.9256162366117504;0.17469365193401054;0.6666666666666666
['x1' 'x2' 'x13' 'x20' 'x23' 'x25' 'x31' 'x32'];4.99060383603738;-0.7558279751639458;0.7083333333333334
['x1' 'x2' 'x11' 'x12' 'x25' 'x26' 'x31' 'x32'];4.632982058572406;-0.7707745749923991;0.5833333333333334
['x1' 'x2' 'x11' 'x12' 'x23' 'x25' 'x31' 'x32'];4.184243239290352;-0.4616576597571469;0.7083333333333334
['x12' 'x16' 'x17' 'x21' 'x25' 'x30' 'x31' 'x32'];6.619476510320356;-0.13198353256038642;0.7916666666666666
['x1' 'x6' 'x13' 'x20' 'x23' 'x25' 'x30' 'x31'];2.752452167685886;0.076127738542205;0.6666666666666666
['x1' 'x2' 'x6' 'x13' 'x20' 'x23' 'x30' 'x31'];4.584375608159189;-0.5086078492826338;0.8333333333333334
['x2' 'x11' 'x12' 'x13' 'x23' 'x25' 'x26' 'x31'];5.44611830515024;-0.6423210442753113;0.6666666666666666
['x1' 'x6' 'x11' 'x12' 'x23' 'x24' 'x25' 'x31'];4.523709132911599;-0.07190056595106986;0.7083333333333334
['x1' 'x2' 'x20' 'x23' 'x24' 'x25' 'x31' 'x32'];5.494798776182356;-0.45431858693891325;0.7083333333333334
['x1' 'x10' 'x13' 'x18' 'x20' 'x30' 'x31' 'x32'];6.715196314410473;-1.2076425066433298;0.7083333333333334
['x1' 'x6' 'x11' 'x12' 'x23' 'x25' 'x26' 'x31'];4.173676439560125;0.19088540902817164;0.7916666666666666
['x1' 'x2' 'x13' 'x20' 'x21' 'x23' 'x31' 'x32'];3.615394302186092;0.06322639650241213;0.7083333333333334
['x1' 'x11' 'x12' 'x23' 'x25' 'x26' 'x31' 'x32'];3.210691803071981;0.011460930894653942;0.75
['x1' 'x13' 'x20' 'x21' 'x23' 'x30' 'x31' 'x32'];4.693577101069821;0.20710248865617087;0.625
['x2' 'x6' 'x13' 'x20' 'x23' 'x25' 'x30' 'x31'];3.521521121124051;0.1237621028602971;0.7083333333333334
['x2' 'x13' 'x17' 'x21' 'x23' 'x25' 'x30' 'x31'];6.129633960397414;-0.01432584984768659;0.6666666666666666
['x1' 'x6' 'x13' 'x20' 'x23' 'x25' 'x30' 'x32'];4.927605250253951;-0.2772835112264551;0.5
['x1' 'x10' 'x11' 'x21' 'x23' 'x25' 'x31' 'x32'];7.973311071291872;-0.19351364653899505;0.7083333333333334
['x1' 'x11' 'x12' 'x21' 'x23' 'x25' 'x31' 'x32'];4.762122667896999;-0.1802323237391401;0.5833333333333334
['x1' 'x2' 'x20' 'x21' 'x23' 'x25' 'x30' 'x31'];5.618038527414139;-0.11030669995351272;0.75
['x1' 'x13' 'x20' 'x25' 'x26' 'x30' 'x31' 'x32'];6.874559387117156;-1.095082469691921;0.5833333333333334
['x17' 'x18' 'x21' 'x23' 'x25' 'x26' 'x30' 'x31'];4.17488464458856;-0.46395740392781315;0.6666666666666666
['x1' 'x2' 'x11' 'x12' 'x23' 'x24' 'x25' 'x31' 'x32'];6.574032428555479;-0.14218942774207877;0.6666666666666666
['x1' 'x2' 'x13' 'x20' 'x21' 'x23' 'x25' 'x31' 'x32'];5.247884300223634;-1.5998474448399058;0.4166666666666667
['x1' 'x8' 'x11' 'x13' 'x16' 'x21' 'x23' 'x31' 'x32'];5.895568408201246;-0.20466884418214448;0.6666666666666666
['x1' 'x2' 'x6' 'x8' 'x13' 'x20' 'x23' 'x25' 'x31'];5.5590191058843645;-1.0697766977681629;0.7083333333333334
['x1' 'x6' 'x13' 'x19' 'x20' 'x23' 'x25' 'x27' 'x31'];3.0071408081152153;-0.32376071271565876;0.5833333333333334
['x1' 'x6' 'x13' 'x20' 'x23' 'x25' 'x26' 'x30' 'x31'];3.6370304613615154;-0.26663476186111423;0.7916666666666666
['x1' 'x6' 'x13' 'x20' 'x23' 'x25' 'x30' 'x31' 'x32'];4.225033558241361;-0.3178347657225449;0.7083333333333334
['x1' 'x2' 'x8' 'x11' 'x12' 'x24' 'x25' 'x31' 'x32'];9.254949444691936;-0.49404122805734296;0.5416666666666666
['x1' 'x11' 'x12' 'x13' 'x20' 'x23' 'x25' 'x26' 'x32'];3.7101175597230225;0.10279436393106312;0.6666666666666666
['x3' 'x11' 'x13' 'x15' 'x20' 'x23' 'x27' 'x30' 'x32'];7.6600526101485125;-0.23578237866283036;0.75
['x1' 'x11' 'x12' 'x13' 'x15' 'x23' 'x25' 'x26' 'x31'];4.300580930210297;-0.4722965311121301;0.5416666666666666
['x1' 'x6' 'x13' 'x19' 'x20' 'x21' 'x23' 'x25' 'x26'];5.097775911332562;0.2149570015701917;0.75
['x1' 'x10' 'x13' 'x20' 'x21' 'x23' 'x27' 'x31' 'x32'];6.902348963411497;-0.5459399191225522;0.6666666666666666
['x1' 'x6' 'x13' 'x19' 'x20' 'x23' 'x25' 'x26' 'x31'];4.2183762339488915;-0.15246751039684314;0.625
['x1' 'x11' 'x12' 'x13' 'x19' 'x25' 'x26' 'x31' 'x32'];5.168486013183979;-0.07054034374486906;0.7916666666666666
['x1' 'x6' 'x13' 'x20' 'x21' 'x23' 'x25' 'x31' 'x32'];5.038528422560662;-0.6173128860695707;0.5
['x1' 'x2' 'x6' 'x18' 'x19' 'x20' 'x23' 'x25' 'x31'];5.502779617691441;-0.6482705475642214;0.6666666666666666
['x1' 'x2' 'x4' 'x13' 'x20' 'x23' 'x25' 'x26' 'x32'];5.435618275026371;-0.09146215800187951;0.5833333333333334
['x1' 'x11' 'x12' 'x13' 'x20' 'x23' 'x25' 'x26' 'x31'];4.246749877223878;-0.16393641233773804;0.75
['x1' 'x11' 'x12' 'x13' 'x20' 'x23' 'x24' 'x25' 'x31'];4.213999514855595;0.1789800144363326;0.625
['x3' 'x6' 'x15' 'x18' 'x19' 'x21' 'x23' 'x29' 'x31'];10.547336556576195;-1.3518316917000481;0.4583333333333333
['x6' 'x13' 'x19' 'x20' 'x23' 'x25' 'x27' 'x31' 'x32'];5.089915753089074;-0.11582757043534375;0.6666666666666666
['x1' 'x6' 'x13' 'x20' 'x21' 'x23' 'x25' 'x27' 'x31'];5.109037530716811;-0.5295024067613112;0.625
['x6' 'x8' 'x13' 'x17' 'x18' 'x21' 'x23' 'x25' 'x31'];5.26968306825967;-0.035667484389721116;0.6666666666666666
['x6' 'x13' 'x19' 'x20' 'x23' 'x25' 'x27' 'x31' 'x32'];5.378068303639151;-0.13458508885693243;0.7916666666666666
['x1' 'x2' 'x13' 'x16' 'x17' 'x20' 'x24' 'x25' 'x31'];3.128718434520445;0.05420314081512312;0.75
['x1' 'x11' 'x12' 'x13' 'x19' 'x23' 'x25' 'x30' 'x32'];8.117474234601294;-1.0504672827988442;0.5833333333333334
['x1' 'x12' 'x13' 'x17' 'x21' 'x23' 'x25' 'x30' 'x31'];9.118814437510109;-0.6336834953364714;0.5833333333333334
['x2' 'x11' 'x12' 'x13' 'x16' 'x17' 'x20' 'x21' 'x32'];6.602298689644961;-0.9716916522540335;0.7083333333333334
['x1' 'x11' 'x12' 'x13' 'x23' 'x25' 'x26' 'x31' 'x32'];3.221093275850176;0.1967920001800635;0.6666666666666666
['x1' 'x10' 'x13' 'x18' 'x20' 'x23' 'x25' 'x30' 'x31'];6.320294222037952;-2.420516158161888;0.75
['x6' 'x13' 'x19' 'x20' 'x23' 'x25' 'x26' 'x31' 'x32'];4.947891262293908;0.012455953882902882;0.625
['x1' 'x6' 'x9' 'x13' 'x16' 'x23' 'x25' 'x28' 'x32'];6.369916878912803;-0.4045317149361598;0.625
['x1' 'x6' 'x8' 'x13' 'x19' 'x21' 'x23' 'x25' 'x32'];4.910030834282863;-0.039090285044254935;0.5833333333333334
['x6' 'x12' 'x18' 'x19' 'x23' 'x25' 'x26' 'x31' 'x32'];6.163235784455401;-0.17430192684515178;0.6666666666666666
['x1' 'x11' 'x13' 'x20' 'x23' 'x25' 'x26' 'x30' 'x31'];5.714201541821969;-0.028675155570740074;0.5833333333333334
['x1' 'x2' 'x6' 'x13' 'x17' 'x20' 'x23' 'x25' 'x31'];4.0509850643230445;-0.23036309616813533;0.6666666666666666
['x1' 'x2' 'x6' 'x13' 'x19' 'x20' 'x23' 'x25' 'x31'];2.6585524974260824;0.10157660769489563;0.75
['x1' 'x2' 'x10' 'x11' 'x13' 'x20' 'x30' 'x31' 'x32'];7.940250215273514;-0.6725577123292699;0.5416666666666666
['x2' 'x6' 'x13' 'x14' 'x20' 'x23' 'x25' 'x30' 'x31'];4.790394035221001;-0.1205060961532145;0.625
['x1' 'x2' 'x11' 'x13' 'x20' 'x23' 'x25' 'x31' 'x32'];2.8989565870554905;0.03782602820504166;0.7083333333333334
['x1' 'x2' 'x13' 'x20' 'x23' 'x25' 'x26' 'x30' 'x31'];5.280558249836094;-0.9878752348284385;0.5833333333333334
['x1' 'x2' 'x4' 'x13' 'x20' 'x25' 'x26' 'x30' 'x31'];4.71632889065797;-0.14159620153790353;0.75
['x1' 'x2' 'x6' 'x11' 'x12' 'x19' 'x24' 'x25' 'x31'];6.076632815695596;-0.29128490082360226;0.6666666666666666
['x1' 'x6' 'x11' 'x13' 'x20' 'x21' 'x23' 'x25' 'x32'];3.1473691296224917;0.3206439402795651;0.7916666666666666
['x1' 'x2' 'x6' 'x13' 'x20' 'x23' 'x25' 'x31' 'x32'];5.998007334452645;-0.48750939546338334;0.5416666666666666
['x1' 'x11' 'x12' 'x13' 'x19' 'x25' 'x26' 'x31' 'x32'];6.717863031214603;-0.2030741584191298;0.5833333333333334
['x1' 'x2' 'x11' 'x12' 'x13' 'x16' 'x24' 'x25' 'x31'];3.4240757038891423;-0.05262107564178242;0.7083333333333334
['x1' 'x2' 'x6' 'x23' 'x25' 'x26' 'x30' 'x31' 'x32'];5.8150911268223835;-0.17463698680206674;0.7916666666666666
['x1' 'x6' 'x13' 'x19' 'x21' 'x24' 'x25' 'x31' 'x32'];5.575165931574669;-0.012280285634659549;0.625
['x1' 'x2' 'x17' 'x21' 'x23' 'x25' 'x30' 'x31' 'x32'];5.835849828545823;-0.16907928357831437;0.625
['x1' 'x2' 'x13' 'x17' 'x20' 'x25' 'x26' 'x30' 'x31'];4.867361901259998;-0.12173019211430702;0.7083333333333334
['x1' 'x2' 'x11' 'x12' 'x20' 'x21' 'x23' 'x25' 'x31'];4.681243727675889;0.20534265642162897;0.7083333333333334
['x1' 'x2' 'x13' 'x20' 'x23' 'x25' 'x26' 'x30' 'x31'];3.4247978601012847;0.07811646391338445;0.6666666666666666
['x6' 'x12' 'x13' 'x14' 'x20' 'x23' 'x25' 'x29' 'x31'];6.687550963914614;-0.1341729386038759;0.5833333333333334
