,Accuray,Mean squared error,Modelo_name,Parametro,R2,Variables
0,0.7,3.667212482526042,svm,sigmoid,0.20131566017953828,"x6,x13,x20,x23,x25,x27,x31"
0,0.6333333333333333,3.815262125839546,svm,rbf,0.1642912042633896,"x6,x13,x20,x23,x25,x27,x31"
0,0.7333333333333333,4.87767774843917,svm,rbf,0.18909482788333964,"x6,x13,x20,x23,x25,x27,x31"
0,0.8333333333333334,2.8035879454202575,svm,rbf,0.3620137257470235,"x6,x13,x20,x23,x25,x27,x31"
0,0.7666666666666667,4.549816670641508,svm,rbf,0.13024822785997625,"x6,x13,x20,x23,x25,x27,x31"
0,0.7,3.494359339835688,svm,sigmoid,0.15522812572948164,"x6,x13,x20,x23,x25,x27,x31"
0,0.7,2.872485973553146,ridge,1.0,0.17759373311796245,"x6,x13,x20,x23,x25,x27,x31"
0,0.7,2.9481240965896967,svm,linear,0.3054919126050334,"x6,x13,x20,x23,x25,x27,x31"
0,0.8,3.1189964703208406,svm,rbf,0.2609198728170685,"x6,x13,x20,x23,x25,x27,x31"
0,0.7666666666666667,4.187249484603863,svm,rbf,0.19889144166333517,"x6,x13,x20,x23,x25,x27,x31"
0,0.8,3.1740709391650035,svm,sigmoid,0.2687549049858421,"x6,x13,x20,x23,x25,x27,x31"
0,0.8,3.172887140549129,ridge,1.0,0.23050447114237682,"x6,x13,x20,x23,x25,x27,x31"
0,0.7666666666666667,2.6140415040936196,svm,rbf,-0.006551829499909179,"x6,x13,x20,x23,x25,x27,x31"
0,0.7333333333333333,3.027337942598983,ridge,1.0,0.4305721729431956,"x6,x13,x20,x23,x25,x27,x31"
0,0.7666666666666667,4.0000766041722695,svm,sigmoid,0.08164596526736145,"x6,x13,x20,x23,x25,x27,x31"
0,0.7333333333333333,3.3769033270506226,ridge,1.0,0.3331365465117435,"x6,x13,x20,x23,x25,x27,x31"
0,0.8666666666666667,3.0850179705075127,svm,rbf,0.06676024087877308,"x6,x13,x20,x23,x25,x27,x31"
0,0.7,3.9523838697933025,ridge,1.0,-0.11858610853552176,"x6,x13,x20,x23,x25,x27,x31"
0,0.7666666666666667,3.9059765794110572,ridge,1.0,-0.16336601972962117,"x6,x13,x20,x23,x25,x27,x31"
0,0.7333333333333333,3.837426006178128,svm,rbf,0.15157713573649034,"x6,x13,x20,x23,x25,x27,x31"
0,0.7333333333333333,3.960140861148668,ridge,1.0,0.23227097719012457,"x6,x13,x20,x23,x25,x27,x31"
0,0.7666666666666667,4.190165494265647,svm,rbf,0.2325528427294159,"x6,x13,x20,x23,x25,x27,x31"
0,0.7333333333333333,3.484838842610354,svm,rbf,0.2505652817457945,"x6,x13,x20,x23,x25,x27,x31"
0,0.7333333333333333,5.06607311462698,svm,sigmoid,0.29937878260255135,"x6,x13,x20,x23,x25,x27,x31"
0,0.8333333333333334,5.1791368030241065,ridge,1.0,0.2212530651852952,"x6,x13,x20,x23,x25,x27,x31"
0,0.6666666666666666,4.482380562656375,svm,sigmoid,-0.3255693159932729,"x6,x13,x20,x23,x25,x27,x31"
0,0.8,4.108762418011402,svm,sigmoid,0.22728964677063146,"x6,x13,x20,x23,x25,x27,x31"
0,0.8,2.062935532750944,svm,sigmoid,0.2351261166462657,"x6,x13,x20,x23,x25,x27,x31"
0,0.8333333333333334,2.691662889134993,ridge,1.0,0.12217722818582755,"x6,x13,x20,x23,x25,x27,x31"
0,0.7666666666666667,3.620202688734188,ridge,1.0,0.1980925255850572,"x6,x13,x20,x23,x25,x27,x31"
0,0.6333333333333333,3.1427884894614078,ridge,1.0,0.3478926842915876,"x6,x13,x20,x23,x25,x27,x31"
0,0.6666666666666666,4.917584512812786,ridge,1.0,-0.1206352133455435,"x6,x13,x20,x23,x25,x27,x31"
0,0.8333333333333334,3.891234113634197,svm,rbf,0.03457864806328881,"x6,x13,x20,x23,x25,x27,x31"
0,0.8666666666666667,3.037911694093446,svm,rbf,0.22931947774926698,"x6,x13,x20,x23,x25,x27,x31"
0,0.7,3.9456991476093775,ridge,1.0,0.23136764580263258,"x6,x13,x20,x23,x25,x27,x31"
0,0.8333333333333334,3.3337490902444786,svm,rbf,0.311801393731282,"x6,x13,x20,x23,x25,x27,x31"
0,0.7333333333333333,3.21333417808929,ridge,1.0,0.24381817830125985,"x6,x13,x20,x23,x25,x27,x31"
0,0.9333333333333333,2.8082730565299707,svm,rbf,-0.0811266288310013,"x6,x13,x20,x23,x25,x27,x31"
0,0.7,3.802979918575196,ridge,1.0,0.15679428161404563,"x6,x13,x20,x23,x25,x27,x31"
0,0.7333333333333333,4.303380643890503,ridge,1.0,0.19050777376652472,"x6,x13,x20,x23,x25,x27,x31"
0,0.9333333333333333,3.654922428246983,svm,rbf,0.04458456381743403,"x6,x13,x20,x23,x25,x27,x31"
0,0.7666666666666667,4.110397512106467,svm,sigmoid,0.2569134755060869,"x6,x13,x20,x23,x25,x27,x31"
0,0.6333333333333333,4.077059136377168,ridge,1.0,0.18671156933219424,"x6,x13,x20,x23,x25,x27,x31"
0,0.7666666666666667,2.4880048429044934,svm,sigmoid,0.22555842283938576,"x6,x13,x20,x23,x25,x27,x31"
0,0.7666666666666667,2.4337760349956103,ridge,1.0,0.14028265744831836,"x6,x13,x20,x23,x25,x27,x31"
0,0.7666666666666667,3.6831132421540946,svm,rbf,-0.32922103461703434,"x6,x13,x20,x23,x25,x27,x31"
0,0.8,3.4176608636193055,ridge,1.0,0.34218689400844415,"x6,x13,x20,x23,x25,x27,x31"
0,0.7,3.8100376471335213,ridge,1.0,0.03617811081454825,"x6,x13,x20,x23,x25,x27,x31"
0,0.8333333333333334,2.698633913057889,ridge,1.0,0.26251190497494026,"x6,x13,x20,x23,x25,x27,x31"
0,0.7,3.778568391960429,svm,rbf,0.27097424695562067,"x6,x13,x20,x23,x25,x27,x31"
0,0.7333333333333333,4.219900023090538,svm,rbf,0.16414261466027236,"x6,x13,x20,x23,x25,x27,x31"
0,0.6666666666666666,4.93232898822035,ridge,1.0,0.014430830757209523,"x6,x13,x20,x23,x25,x27,x31"
0,0.7,3.9688233299238713,svm,rbf,0.20038218639231786,"x6,x13,x20,x23,x25,x27,x31"
0,0.8,4.266859767358658,svm,rbf,0.03398640321865998,"x6,x13,x20,x23,x25,x27,x31"
0,0.7333333333333333,2.9756717772414016,svm,sigmoid,0.03323457643341765,"x6,x13,x20,x23,x25,x27,x31"
0,0.5333333333333333,2.8364512495125647,svm,rbf,0.05047150081259422,"x6,x13,x20,x23,x25,x27,x31"
0,0.8333333333333334,3.9561549291343874,svm,rbf,0.2083660161201596,"x6,x13,x20,x23,x25,x27,x31"
0,0.8,2.3687087972635856,svm,rbf,0.09967689050468076,"x6,x13,x20,x23,x25,x27,x31"
0,0.6666666666666666,4.908511263282839,ridge,1.0,0.14104296253448745,"x6,x13,x20,x23,x25,x27,x31"
0,0.7333333333333333,4.1206498392648445,ridge,1.0,0.3096515775740756,"x6,x13,x20,x23,x25,x27,x31"
0,0.7,5.6059174211414335,svm,sigmoid,-0.12846765572363683,"x6,x13,x20,x23,x25,x27,x31"
0,0.6333333333333333,5.341734332878512,ridge,1.0,-0.014590756803769755,"x6,x13,x20,x23,x25,x27,x31"
0,0.7333333333333333,3.147022221699731,svm,rbf,0.2653668501778129,"x6,x13,x20,x23,x25,x27,x31"
0,0.7333333333333333,3.4989446002796853,ridge,1.0,0.16777028770713187,"x6,x13,x20,x23,x25,x27,x31"
0,0.6666666666666666,4.31129247777426,ridge,1.0,0.1915199484176353,"x6,x13,x20,x23,x25,x27,x31"
0,0.7333333333333333,3.3198734903599174,svm,rbf,0.27488168058964146,"x6,x13,x20,x23,x25,x27,x31"
0,0.7666666666666667,4.266520264181609,svm,rbf,0.15023885273136772,"x6,x13,x20,x23,x25,x27,x31"
0,0.7666666666666667,4.105667229875063,ridge,1.0,0.3386062394123688,"x6,x13,x20,x23,x25,x27,x31"
0,0.7333333333333333,4.012875748019836,svm,sigmoid,0.05781414813183272,"x6,x13,x20,x23,x25,x27,x31"
0,0.8666666666666667,3.1999300017634336,svm,rbf,0.18535107051720479,"x6,x13,x20,x23,x25,x27,x31"
0,0.8,2.4447083910142235,ridge,1.0,0.1948346495670661,"x6,x13,x20,x23,x25,x27,x31"
0,0.7666666666666667,2.6567314671682007,svm,rbf,0.35149127344183495,"x6,x13,x20,x23,x25,x27,x31"
0,0.7,3.8942180245406974,svm,rbf,0.05427351867552166,"x6,x13,x20,x23,x25,x27,x31"
0,0.8333333333333334,4.617166816309933,svm,sigmoid,-0.04490205381874479,"x6,x13,x20,x23,x25,x27,x31"
0,0.7333333333333333,4.018025977244867,ridge,1.0,-0.03520312279492499,"x6,x13,x20,x23,x25,x27,x31"
0,0.7666666666666667,5.179847635457476,svm,sigmoid,0.0131064968114597,"x6,x13,x20,x23,x25,x27,x31"
0,0.8,3.486645565365754,svm,rbf,-0.06626742639256022,"x6,x13,x20,x23,x25,x27,x31"
0,0.7333333333333333,3.6572174634939927,ridge,1.0,0.3247468548002491,"x6,x13,x20,x23,x25,x27,x31"
0,0.7333333333333333,5.140681193080784,svm,rbf,0.18309219306685032,"x6,x13,x20,x23,x25,x27,x31"
0,0.7,5.800998225823047,svm,sigmoid,0.08827652071768355,"x6,x13,x20,x23,x25,x27,x31"
0,0.8333333333333334,3.510585775380013,ridge,1.0,0.18200659169063194,"x6,x13,x20,x23,x25,x27,x31"
0,0.7666666666666667,4.213838151551617,svm,rbf,0.022304954298082547,"x6,x13,x20,x23,x25,x27,x31"
0,0.6666666666666666,2.3280668451701185,ridge,1.0,0.3282108252759742,"x6,x13,x20,x23,x25,x27,x31"
0,0.6666666666666666,5.12038878790598,ridge,1.0,0.03545183491348536,"x6,x13,x20,x23,x25,x27,x31"
0,0.8,3.560478205557913,svm,rbf,0.18589625421858247,"x6,x13,x20,x23,x25,x27,x31"
0,0.7333333333333333,4.240315699053436,svm,rbf,0.2064148928906282,"x6,x13,x20,x23,x25,x27,x31"
0,0.6666666666666666,3.1961552103385262,svm,rbf,0.11512908768594377,"x6,x13,x20,x23,x25,x27,x31"
0,0.6666666666666666,4.31627250999116,ridge,1.0,0.06303882488357648,"x6,x13,x20,x23,x25,x27,x31"
0,0.9,2.884740633663777,svm,sigmoid,0.10970830315169566,"x6,x13,x20,x23,x25,x27,x31"
0,0.7,4.8783918402752615,ridge,1.0,0.026760277467460014,"x6,x13,x20,x23,x25,x27,x31"
0,0.6666666666666666,4.237939786280607,svm,sigmoid,-0.08783025295002367,"x6,x13,x20,x23,x25,x27,x31"
0,0.6666666666666666,4.476726698845657,ridge,1.0,0.29128628942908663,"x6,x13,x20,x23,x25,x27,x31"
0,0.6333333333333333,4.817715520513031,ridge,1.0,0.14005399323395085,"x6,x13,x20,x23,x25,x27,x31"
0,0.8333333333333334,3.4754634955179196,svm,rbf,0.10288521410134632,"x6,x13,x20,x23,x25,x27,x31"
0,0.8333333333333334,3.4130951651277472,svm,rbf,0.08175550289514699,"x6,x13,x20,x23,x25,x27,x31"
0,0.7333333333333333,4.678255861884042,ridge,1.0,-0.027177083330216734,"x6,x13,x20,x23,x25,x27,x31"
0,0.7666666666666667,4.025497512849053,svm,rbf,0.2740511136213426,"x6,x13,x20,x23,x25,x27,x31"
0,0.8666666666666667,3.3759259528924215,ridge,1.0,0.2382680146630327,"x6,x13,x20,x23,x25,x27,x31"
0,0.7666666666666667,2.335408066856296,ridge,1.0,0.3528150750374841,"x6,x13,x20,x23,x25,x27,x31"
0,0.7666666666666667,2.706165901281086,ridge,1.0,0.20756239457977876,"x6,x13,x20,x23,x25,x27,x31"
0,0.7,4.2704990553650015,ridge,1.0,0.3029717480234245,"x6,x13,x20,x23,x25,x27,x31"
0,0.8,3.34090227733581,svm,rbf,0.033654081857038554,"x6,x13,x20,x23,x25,x27,x31"
0,0.9,2.9627734438528526,ridge,1.0,0.12218777863764596,"x6,x13,x20,x23,x25,x27,x31"
0,0.6333333333333333,3.648137624169949,svm,rbf,0.26719627690069103,"x6,x13,x20,x23,x25,x27,x31"
0,0.8333333333333334,5.771014311444548,svm,rbf,0.22352203929677517,"x6,x13,x20,x23,x25,x27,x31"
0,0.7333333333333333,2.655338020017448,ridge,1.0,0.17335198990152922,"x6,x13,x20,x23,x25,x27,x31"
0,0.7666666666666667,2.985441464641402,svm,rbf,-0.0435890642355532,"x6,x13,x20,x23,x25,x27,x31"
0,0.7333333333333333,2.4150814949263983,svm,sigmoid,0.3415655492035914,"x6,x13,x20,x23,x25,x27,x31"
0,0.8333333333333334,3.1828212153341537,svm,rbf,0.1666412822511445,"x6,x13,x20,x23,x25,x27,x31"
0,0.6333333333333333,4.485993264199335,svm,rbf,0.1088029704592901,"x6,x13,x20,x23,x25,x27,x31"
0,0.8333333333333334,4.24731522611761,ridge,1.0,0.1242467856747812,"x6,x13,x20,x23,x25,x27,x31"
0,0.7666666666666667,3.8242697519936533,ridge,1.0,0.10171481580343589,"x6,x13,x20,x23,x25,x27,x31"
0,0.7666666666666667,5.164417292537744,ridge,1.0,0.21630057366934619,"x6,x13,x20,x23,x25,x27,x31"
0,0.7666666666666667,2.452796018325785,svm,rbf,0.02911371610046043,"x6,x13,x20,x23,x25,x27,x31"
0,0.8,4.095555444683012,ridge,1.0,0.3249933718920638,"x6,x13,x20,x23,x25,x27,x31"
0,0.8333333333333334,4.2416009881379075,ridge,1.0,0.26698397460468726,"x6,x13,x20,x23,x25,x27,x31"
0,0.8,4.231225576955722,svm,sigmoid,-0.043724528955241704,"x6,x13,x20,x23,x25,x27,x31"
0,0.6,5.249996090097515,svm,rbf,0.02050589183671092,"x6,x13,x20,x23,x25,x27,x31"
0,0.8666666666666667,2.7438606596175443,svm,rbf,0.23087096809117325,"x6,x13,x20,x23,x25,x27,x31"
0,0.8,4.625821066166509,ridge,1.0,0.10981866201082768,"x6,x13,x20,x23,x25,x27,x31"
0,0.7,4.057866733557194,ridge,1.0,0.25153402546279213,"x6,x13,x20,x23,x25,x27,x31"
0,0.8333333333333334,2.6958753551475865,ridge,1.0,0.2880853252797858,"x6,x13,x20,x23,x25,x27,x31"
0,0.7,3.109625193911859,ridge,1.0,-0.07451808598192788,"x6,x13,x20,x23,x25,x27,x31"
0,0.7666666666666667,4.830178035995723,svm,rbf,0.13591193462430773,"x6,x13,x20,x23,x25,x27,x31"
0,0.6666666666666666,5.6979605826553295,svm,sigmoid,0.21159193938203413,"x6,x13,x20,x23,x25,x27,x31"
0,0.6,4.629539167852345,ridge,1.0,0.16090274198135113,"x6,x13,x20,x23,x25,x27,x31"
0,0.7666666666666667,3.5710784527252755,ridge,1.0,-0.23579776769995187,"x6,x13,x20,x23,x25,x27,x31"
0,0.8,2.96347190536416,svm,sigmoid,0.28784325327540505,"x6,x13,x20,x23,x25,x27,x31"
0,0.8666666666666667,2.8772191980608626,svm,linear,0.3065296884722364,"x6,x13,x20,x23,x25,x27,x31"
0,0.7333333333333333,3.929004258109691,ridge,1.0,-0.2202716760252441,"x6,x13,x20,x23,x25,x27,x31"
0,0.8333333333333334,2.6557164008519787,ridge,1.0,0.37850551810153954,"x6,x13,x20,x23,x25,x27,x31"
0,0.7333333333333333,2.851134823810654,svm,linear,0.37075066826573166,"x6,x13,x20,x23,x25,x27,x31"
0,0.6666666666666666,3.1716484093120894,ridge,1.0,0.2153856037006986,"x6,x13,x20,x23,x25,x27,x31"
0,0.8,2.67866768383846,ridge,1.0,0.2244241057421118,"x6,x13,x20,x23,x25,x27,x31"
0,0.8,2.406862735561797,ridge,1.0,0.0740120272458451,"x6,x13,x20,x23,x25,x27,x31"
0,0.6,4.4805426915693545,ridge,1.0,-0.12490309901144347,"x6,x13,x20,x23,x25,x27,x31"
0,0.7666666666666667,2.9895187828736383,ridge,1.0,-0.018729768273581637,"x6,x13,x20,x23,x25,x27,x31"
0,0.7666666666666667,2.8203625300862387,ridge,1.0,-0.010811350567376588,"x6,x13,x20,x23,x25,x27,x31"
0,0.8,2.8113392824585715,ridge,1.0,0.2815991821664652,"x6,x13,x20,x23,x25,x27,x31"
0,0.6666666666666666,5.251233375237689,svm,sigmoid,0.14588533304752993,"x6,x13,x20,x23,x25,x27,x31"
0,0.7333333333333333,2.5123577154528878,ridge,1.0,0.26595476086154624,"x6,x13,x20,x23,x25,x27,x31"
0,0.7333333333333333,3.616405028720238,svm,sigmoid,0.2850812378758254,"x6,x13,x20,x23,x25,x27,x31"
0,0.7666666666666667,4.496817728520453,ridge,1.0,0.31838652155520164,"x6,x13,x20,x23,x25,x27,x31"
0,0.8,3.768167382471176,svm,rbf,0.120049883453202,"x6,x13,x20,x23,x25,x27,x31"
0,0.8,4.2531688743294795,svm,sigmoid,0.019909432201220878,"x6,x13,x20,x23,x25,x27,x31"
0,0.8,5.160718151219837,svm,rbf,0.16542697068090162,"x6,x13,x20,x23,x25,x27,x31"
0,0.8,2.003736825021163,svm,rbf,0.2726707711444072,"x6,x13,x20,x23,x25,x27,x31"
0,0.7666666666666667,5.290819559800181,svm,rbf,0.01812387978815755,"x6,x13,x20,x23,x25,x27,x31"
0,0.7,3.0383197551211527,ridge,1.0,0.20000901853397524,"x6,x13,x20,x23,x25,x27,x31"
0,0.8666666666666667,3.5374083352168,svm,rbf,0.2553328165680887,"x6,x13,x20,x23,x25,x27,x31"
0,0.7,3.811668404821027,svm,rbf,0.1987566333746108,"x6,x13,x20,x23,x25,x27,x31"
0,0.8333333333333334,2.79300140107908,svm,rbf,0.12478637912980306,"x6,x13,x20,x23,x25,x27,x31"
0,0.7666666666666667,3.990766782758599,ridge,1.0,0.30944875703299946,"x6,x13,x20,x23,x25,x27,x31"
0,0.8,2.8173077891217457,svm,sigmoid,0.2414639123651251,"x6,x13,x20,x23,x25,x27,x31"
0,0.7333333333333333,4.562110442916782,svm,rbf,0.17033280818067098,"x6,x13,x20,x23,x25,x27,x31"
0,0.6666666666666666,2.9559917098983797,ridge,1.0,0.20479671542546485,"x6,x13,x20,x23,x25,x27,x31"
0,0.7,3.2066228429732186,svm,rbf,0.2661223377611207,"x6,x13,x20,x23,x25,x27,x31"
0,0.7666666666666667,3.381042103991206,svm,rbf,0.20264131883125358,"x6,x13,x20,x23,x25,x27,x31"
0,0.7333333333333333,5.265292919104842,ridge,1.0,0.17600883983573135,"x6,x13,x20,x23,x25,x27,x31"
0,0.7333333333333333,3.766483971811629,svm,sigmoid,0.0953608746302631,"x6,x13,x20,x23,x25,x27,x31"
0,0.7,3.974243280838109,ridge,1.0,-0.2592414949873578,"x6,x13,x20,x23,x25,x27,x31"
0,0.7,4.586471178210969,ridge,1.0,-0.0041298856653169125,"x6,x13,x20,x23,x25,x27,x31"
0,0.6333333333333333,4.404889618586655,ridge,1.0,-0.3951673113391858,"x6,x13,x20,x23,x25,x27,x31"
0,0.8333333333333334,3.541244499438361,svm,rbf,0.16564412028677455,"x6,x13,x20,x23,x25,x27,x31"
0,0.7333333333333333,3.7905543369621815,svm,rbf,0.19545533091316558,"x6,x13,x20,x23,x25,x27,x31"
0,0.7,5.384983939618194,svm,rbf,0.08645799471764337,"x6,x13,x20,x23,x25,x27,x31"
0,0.8,6.115534157020162,svm,rbf,0.12739458334178355,"x6,x13,x20,x23,x25,x27,x31"
0,0.8,3.2951443579443014,ridge,1.0,0.11957448894802003,"x6,x13,x20,x23,x25,x27,x31"
0,0.6333333333333333,2.9709163507703242,ridge,1.0,0.3109210220552837,"x6,x13,x20,x23,x25,x27,x31"
0,0.6666666666666666,3.491883239602232,ridge,1.0,0.38634063345739145,"x6,x13,x20,x23,x25,x27,x31"
0,0.8333333333333334,3.857891780835108,svm,sigmoid,0.29839589669537525,"x6,x13,x20,x23,x25,x27,x31"
0,0.8,5.083013324009909,svm,sigmoid,0.030734877483183154,"x6,x13,x20,x23,x25,x27,x31"
0,0.8,3.052846154681156,ridge,1.0,0.2391226428686054,"x6,x13,x20,x23,x25,x27,x31"
0,0.6,5.248195261338902,ridge,1.0,-0.0038093569285106987,"x6,x13,x20,x23,x25,x27,x31"
0,0.7,3.2620355327503927,ridge,1.0,0.255946609842313,"x6,x13,x20,x23,x25,x27,x31"
0,0.7,5.115842993098255,ridge,1.0,0.23508217094289918,"x6,x13,x20,x23,x25,x27,x31"
0,0.7333333333333333,3.7696196650737073,svm,rbf,0.1259692868260981,"x6,x13,x20,x23,x25,x27,x31"
0,0.6333333333333333,4.450962514977012,ridge,1.0,0.07263418162325708,"x6,x13,x20,x23,x25,x27,x31"
0,0.7,3.5597563501593186,ridge,1.0,0.1375325695929207,"x6,x13,x20,x23,x25,x27,x31"
0,0.8,4.622634804549008,ridge,1.0,-0.13053375037456383,"x6,x13,x20,x23,x25,x27,x31"
0,0.8333333333333334,3.479634753518911,svm,rbf,0.19702349483965664,"x6,x13,x20,x23,x25,x27,x31"
0,0.9,2.442469201367982,ridge,1.0,-0.07595584207948702,"x6,x13,x20,x23,x25,x27,x31"
0,0.7333333333333333,3.1191772287855146,ridge,1.0,0.2456301438461599,"x6,x13,x20,x23,x25,x27,x31"
0,0.8,2.671873866701553,svm,rbf,0.19614579969802548,"x6,x13,x20,x23,x25,x27,x31"
0,0.8,3.194828818906141,svm,sigmoid,0.1939844897708607,"x6,x13,x20,x23,x25,x27,x31"
0,0.8666666666666667,2.5623067488676363,svm,sigmoid,0.1356744100336178,"x6,x13,x20,x23,x25,x27,x31"
0,0.7666666666666667,3.9884512654989748,svm,sigmoid,0.2702733159135403,"x6,x13,x20,x23,x25,x27,x31"
0,0.7333333333333333,4.471581872601016,svm,rbf,0.2007072396764008,"x6,x13,x20,x23,x25,x27,x31"
0,0.8333333333333334,4.194980659813124,ridge,1.0,0.37437215082985453,"x6,x13,x20,x23,x25,x27,x31"
0,0.8333333333333334,2.4226461400943853,ridge,1.0,0.1054744457815725,"x6,x13,x20,x23,x25,x27,x31"
0,0.6333333333333333,2.6893880073076035,ridge,1.0,0.10126820182041707,"x6,x13,x20,x23,x25,x27,x31"
0,0.6333333333333333,2.2387945370968105,ridge,1.0,-0.07740030382513052,"x6,x13,x20,x23,x25,x27,x31"
0,0.8333333333333334,2.876715144811877,svm,sigmoid,0.380196140936772,"x6,x13,x20,x23,x25,x27,x31"
0,0.8333333333333334,3.4303641599306323,svm,rbf,-0.08116641625243104,"x6,x13,x20,x23,x25,x27,x31"
0,0.8,2.148972582953003,ridge,1.0,0.26406918408933033,"x6,x13,x20,x23,x25,x27,x31"
0,0.7666666666666667,5.097785599957183,ridge,1.0,0.020523223307351457,"x6,x13,x20,x23,x25,x27,x31"
0,0.7666666666666667,2.4992382993858784,ridge,1.0,0.4232877515452774,"x6,x13,x20,x23,x25,x27,x31"
0,0.8,4.08568266662236,svm,sigmoid,-0.01993565242978601,"x6,x13,x21,x23,x25,x31"
0,0.6666666666666666,3.059339215945481,svm,sigmoid,-0.12145889393487797,"x6,x13,x21,x23,x25,x31"
0,0.7,5.370173331945937,ridge,1.0,0.012211912863054564,"x6,x13,x21,x23,x25,x31"
0,0.6,5.744819292162112,ridge,1.0,0.06620199203357524,"x6,x13,x21,x23,x25,x31"
0,0.7333333333333333,2.76594791479968,svm,rbf,0.0401563607497214,"x6,x13,x21,x23,x25,x31"
0,0.7333333333333333,4.692868195301376,svm,rbf,0.17177171893523602,"x6,x13,x21,x23,x25,x31"
0,0.6666666666666666,3.3622381668125536,svm,rbf,0.04517864796550064,"x6,x13,x21,x23,x25,x31"
0,0.8,3.8722432641179423,svm,linear,0.20512731758562053,"x6,x13,x21,x23,x25,x31"
0,0.8333333333333334,2.983847218387914,svm,rbf,0.24862078119008124,"x6,x13,x21,x23,x25,x31"
0,0.7,4.073207529834728,svm,linear,0.010934371033355483,"x6,x13,x21,x23,x25,x31"
0,0.7333333333333333,4.537520921030386,ridge,1.0,0.22963264864149768,"x6,x13,x21,x23,x25,x31"
0,0.8333333333333334,3.2749295407740218,svm,linear,-0.08198374212756443,"x6,x13,x21,x23,x25,x31"
0,0.6666666666666666,5.022690182043334,svm,rbf,0.07318613936107377,"x6,x13,x21,x23,x25,x31"
0,0.8,4.062806691071991,svm,rbf,0.23229897225357043,"x6,x13,x21,x23,x25,x31"
0,0.7666666666666667,3.7865155279335374,svm,linear,0.054409515623930926,"x6,x13,x21,x23,x25,x31"
0,0.8,2.6664319930325955,ridge,1.0,-0.0657878769032394,"x6,x13,x21,x23,x25,x31"
0,0.6666666666666666,4.724476865812074,svm,rbf,0.193039696311331,"x6,x13,x21,x23,x25,x31"
0,0.7666666666666667,4.589553301613127,ridge,1.0,0.26270109063342284,"x6,x13,x21,x23,x25,x31"
0,0.7,4.0593041389891376,svm,linear,0.2634674335186227,"x6,x13,x21,x23,x25,x31"
0,0.7,3.751033647005791,svm,sigmoid,0.0897980588778956,"x6,x13,x21,x23,x25,x31"
0,0.8,3.338037113231658,svm,rbf,-0.09616647160248637,"x6,x13,x21,x23,x25,x31"
0,0.5666666666666667,5.185878330068072,svm,linear,-0.1056956083132976,"x6,x13,x21,x23,x25,x31"
0,0.6,4.506362346933249,svm,rbf,0.10829912924936702,"x6,x13,x21,x23,x25,x31"
0,0.7666666666666667,5.224146769971805,ridge,1.0,0.2278675254203456,"x6,x13,x21,x23,x25,x31"
0,0.6666666666666666,5.663744077951107,svm,rbf,0.022185312001206325,"x6,x13,x21,x23,x25,x31"
0,0.7333333333333333,3.4055603526311993,svm,rbf,0.19424859246857185,"x6,x13,x21,x23,x25,x31"
0,0.6333333333333333,6.205963251077417,ridge,1.0,0.15176960627649094,"x6,x13,x21,x23,x25,x31"
0,0.8,2.4984359028451144,ridge,1.0,0.2263583351562568,"x6,x13,x21,x23,x25,x31"
0,0.7333333333333333,3.4663512316231806,ridge,1.0,0.1854482472704473,"x6,x13,x21,x23,x25,x31"
0,0.8,2.451798094935994,svm,rbf,0.18445318754882767,"x6,x13,x21,x23,x25,x31"
0,0.8666666666666667,2.98945688800682,svm,rbf,0.2500206189667602,"x6,x13,x21,x23,x25,x31"
0,0.8,2.517029876622638,ridge,1.0,0.23969031570936217,"x6,x13,x21,x23,x25,x31"
0,0.7666666666666667,3.710819484086505,ridge,1.0,-0.26710424981532066,"x6,x13,x21,x23,x25,x31"
0,0.7333333333333333,3.1574932569356817,svm,linear,0.09181317771717024,"x6,x13,x21,x23,x25,x31"
0,0.8333333333333334,3.8173042534523938,svm,rbf,0.14808756644821564,"x6,x13,x21,x23,x25,x31"
0,0.8666666666666667,5.793543885198909,ridge,1.0,0.199322644876187,"x6,x13,x21,x23,x25,x31"
0,0.7333333333333333,5.030339321507937,ridge,1.0,0.14859754037228778,"x6,x13,x21,x23,x25,x31"
0,0.8,2.8299625577661716,svm,rbf,0.13019823075897874,"x6,x13,x21,x23,x25,x31"
0,0.7333333333333333,4.735451551435371,ridge,1.0,0.1642297337345784,"x6,x13,x21,x23,x25,x31"
0,0.7333333333333333,5.54474171151448,ridge,1.0,-0.28046251304760395,"x6,x13,x21,x23,x25,x31"
0,0.8333333333333334,2.7622233589145746,svm,linear,0.25442012352191357,"x6,x13,x21,x23,x25,x31"
0,0.6333333333333333,4.760179385151882,svm,linear,0.04686140990543597,"x6,x13,x21,x23,x25,x31"
0,0.8666666666666667,3.5880934696334146,svm,rbf,-0.18503846117717337,"x6,x13,x21,x23,x25,x31"
0,0.7666666666666667,4.761654593307195,ridge,1.0,0.025712873116953472,"x6,x13,x21,x23,x25,x31"
0,0.7,3.104759272343565,svm,rbf,0.19431043849906093,"x6,x13,x21,x23,x25,x31"
0,0.8,2.9469649952987385,svm,rbf,0.10797534454690993,"x6,x13,x21,x23,x25,x31"
0,0.6666666666666666,4.702685532554624,ridge,1.0,-0.2025409686244004,"x6,x13,x21,x23,x25,x31"
0,0.7333333333333333,3.6722533412619893,ridge,1.0,0.27114665702318763,"x6,x13,x21,x23,x25,x31"
